,auction,author,title,medium,price,category,auction_house,painting_date,description,auction_date,image_source
0,eclectic,Andy Warhol,Joseph Beuys,Print,"$8,000 - $12,000",Prints & Graphic Art,Sotheby's | New York,,,"Apr 23, 2020",https://cdn.bidtoart.com/artImage/202007/15959197075239.jpg
3643,heritage-auction-14052015,Ren Wicks,"Military Industrial Complex, Hustler Magazine interior illustration",Gouache on board,-,Paintings,"Heritage Auctions | Los Angeles, Beverly Hills",,,"May 13, 2015",https://cdn.bidtoart.com/artImage/2015/08/14852173-0064291.jpg
3644,heritage-auction-14052015,Ren Wicks,"The Doctor, Hustler Magazine interior illustration",Gouache and color pencil on board,-,Paintings,"Heritage Auctions | Los Angeles, Beverly Hills",,,"May 13, 2015",https://cdn.bidtoart.com/artImage/2015/08/14852177-0064321.jpg
3645,heritage-auction-14052015,Ren Wicks,"Bullock's August Clearance, Bullock's advertisement",Gouache on paper,-,Paintings,"Heritage Auctions | Los Angeles, Beverly Hills",,,"May 13, 2015",https://cdn.bidtoart.com/artImage/2015/08/14852179-0064331.jpg
3646,heritage-auction-14052015,Ren Wicks,Red Wine for Love (Party Line),Gouache on board,-,Paintings,"Heritage Auctions | Los Angeles, Beverly Hills",,,"May 13, 2015",https://cdn.bidtoart.com/artImage/2015/08/14852181-0064341.jpg
3647,heritage-auction-14052015,Ren Wicks,Pier Beach Sunset,Acrylic and gouache on board,-,Paintings,"Heritage Auctions | Los Angeles, Beverly Hills",,,"May 13, 2015",https://cdn.bidtoart.com/artImage/2015/08/14852185-0064361.jpg
3648,heritage-auction-14052015,Ren Wicks,100 Candles,Gouache on board,-,Paintings,"Heritage Auctions | Los Angeles, Beverly Hills",,,"May 13, 2015",https://cdn.bidtoart.com/artImage/2015/08/14852193-0064401.jpg
3649,heritage-auction-14052015,Ren Wicks,Ski and Sun Advertisements (three works),Ink and wash,-,Works on paper,"Heritage Auctions | Los Angeles, Beverly Hills",,,"May 13, 2015",https://cdn.bidtoart.com/artImage/2015/08/14852198-0064431.jpg
3650,heritage-auction-14052015,Ren Wicks,"Com-in for a Landing, Skyways magazine interior illustration",Gouache on board,-,Paintings,"Heritage Auctions | Los Angeles, Beverly Hills",,,"May 13, 2015",https://cdn.bidtoart.com/artImage/2015/08/14852200-0064441.jpg
3651,heritage-auction-14052015,Ren Wicks,Girl in the Tree,Watercolor and gouache on board,-,Paintings,"Heritage Auctions | Los Angeles, Beverly Hills",,,"May 13, 2015",https://cdn.bidtoart.com/artImage/2015/08/14852203-0064461.jpg
3652,heritage-auction-14052015,James Zar,"Viking Strength, Fantasy magazine illustration",Acrylic on board,-,Paintings,"Heritage Auctions | Los Angeles, Beverly Hills",,,"May 13, 2015",https://cdn.bidtoart.com/artImage/2015/08/14852205-0064471.jpg
3653,heritage-auction-16052015,Emily Guthrie Smith,Trinity Park,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850669-0054241.jpg
3654,heritage-auction-16052015,Inez Staub Elder,Old House in the Fall,Oil on canvasboard,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850670-0054251.jpg
3655,heritage-auction-16052015,Francis Schultz,Summertime Landscape,Acrylic on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850672-0054261.jpg
3656,heritage-auction-16052015,Kelly Fearing,"Little Catholic Church, Winnfield, Louisiana",Gouache on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850673-0054271.jpg
3657,heritage-auction-16052015,Kelly Fearing,The Temptations of St. Anthony (St. Anthony in the White Place),Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850678-0054321.jpg
3658,heritage-auction-16052015,Kelly Fearing,Orange and Yellow Owl in a Mysterious Landscape That Only Could Have Been Brought About By the Law of Chance,Acrylic on paper,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850680-0054341.jpg
3659,heritage-auction-16052015,Kelly Fearing,"West of Ozona Series I, 1997, No. 1 (June 1-14)",Watercolor on paper,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850684-0054381.jpg
3660,heritage-auction-16052015,Porfirio Salinas,Hill Country in Spring,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850662-0054171.jpg
3661,heritage-auction-16052015,Porfirio Salinas,Hill Country at Summer's End,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850687-0054411.jpg
3662,heritage-auction-16052015,Porfirio Salinas,Hunting Season (Fall in Central Texas),Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850688-0054421.jpg
3663,heritage-auction-16052015,Donna Howell sickles,Woman with Horses and Dogs,Ink and acrylic on canvas,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850690-0054441.jpg
3664,heritage-auction-16052015,Frank Jones,Devils,Pencil on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850693-0054471.jpg
3665,heritage-auction-16052015,Stephen Mueller,Favorite Hula,Acrylic and mixed media on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850699-0054531.jpg
3666,heritage-auction-16052015,Frank Reaugh,Sheepherders Camp,Pastel on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850657-0054121.jpg
3667,heritage-auction-16052015,Alexandre Hogue,Liberators,Lithograph,-,Prints & Graphic Art,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850702-0054561.jpg
3668,heritage-auction-16052015,Alexandre Hogue,Prairie Dog,Lithograph,-,Prints & Graphic Art,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850703-0054571.jpg
3669,heritage-auction-16052015,Robert Preusser,Abstract (Primitive Pageant),Oil on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850704-0054581.jpg
3670,heritage-auction-16052015,Margaret Putnam,Pleasant Drive San Antonio (Abstract),Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850706-0054601.jpg
3671,heritage-auction-16052015,John Alexander,Landscape with Barbed Wire Fence,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850707-0054611.jpg
3672,heritage-auction-16052015,Vernon Fisher,Genetic Variations/Natural Selection (diptych),Lithograph,-,Prints & Graphic Art,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850708-0054621.jpg
3673,heritage-auction-16052015,Robert Jenkins Onderdonk,Valley View of Popocatépetl (double-sided work),Oil on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850709-0054631.jpg
3674,heritage-auction-16052015,Robert Jenkins Onderdonk,Seasons Change on Quiet Creek,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850710-0054641.jpg
3675,heritage-auction-16052015,Julian Onderdonk,Bluebonnets North of San Antonio,Oil on panel,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850659-0054141.jpg
3676,heritage-auction-16052015,Julian Onderdonk,"Golden Sunset, Southwest Texas",Oil on panel,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850661-0054161.jpg
3677,heritage-auction-16052015,Julian Onderdonk,An Afternoon in Central Park,Oil on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850711-0054651.jpg
3678,heritage-auction-16052015,Julian Onderdonk,Bridge over the River,Oil on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850713-0054671.jpg
3679,heritage-auction-16052015,Julian Onderdonk,"Mexican Shack, ""Jacal""",Pencil on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850714-0054681.jpg
3680,heritage-auction-16052015,Julian Onderdonk,Mexican Jacal,Pen and ink,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850715-0054691.jpg
3681,heritage-auction-16052015,Julian Onderdonk,"Miller's Ranch, Bandera",Pencil on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850716-0054701.jpg
3682,heritage-auction-16052015,Julian Onderdonk,"Shook Avenue at Moody's Gate, from nature",Pencil on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850717-0054711.jpg
3683,heritage-auction-16052015,Julian Onderdonk,Central Park,Pencil on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850721-0054721.jpg
3684,heritage-auction-16052015,Lee N Smith,Silent Signals and False Lights,Acrylic on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850725-0054751.jpg
3685,heritage-auction-16052015,Lee N Smith,Nights We Could Fly,Serigraph in colors,-,Prints & Graphic Art,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850727-0054761.jpg
3686,heritage-auction-16052015,William A Slaughter,Bluebonnet Time,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850730-0054781.jpg
3687,heritage-auction-16052015,William A Slaughter,Old Oak Tree on a Bluebonnet Hillside,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850732-0054791.jpg
3688,heritage-auction-16052015,Bird Jones,"First Public School in Texas, near Gay Hill",Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850734-0054801.jpg
3689,heritage-auction-16052015,Bird Jones,Laguna Gloria,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850736-0054811.jpg
3690,heritage-auction-16052015,Fred Darge,The Posse,Oil on canvasboard,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850737-0054821.jpg
3691,heritage-auction-16052015,Fred Darge,On Top the Rim (Palo Duro Canyon),Oil on canvasboard,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850739-0054831.jpg
3692,heritage-auction-16052015,Fred Darge,"Approaching Storm, Sedona, Arizona",Oil on canvasboard,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850740-0054841.jpg
3693,heritage-auction-16052015,Fred Darge,Bucking Horse,Oil on canvasboard,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850745-0054881.jpg
3694,heritage-auction-16052015,Fred Darge,"Rain God Mesa, Monument Valley, Arizona",Oil on canvasboard,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850750-0054931.jpg
3695,heritage-auction-16052015,Harri Matthew Kidd,During the Depression,Oil on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850756-0054991.jpg
3696,heritage-auction-16052015,Edward Muegge Buck Schiwetz,San Jacinto Monument,Watercolor and gouache on paper,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850762-0055041.jpg
3697,heritage-auction-16052015,Edward Muegge Buck Schiwetz,"Pipe Stills, Baytown",Watercolor and pencil on paper,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850767-0055101.jpg
3698,heritage-auction-16052015,Edward Muegge Buck Schiwetz,"The Texas State Capitol, Austin (four works)",Pencil on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850768-0055111.jpg
3699,heritage-auction-16052015,Edward Muegge Buck Schiwetz,Humble Towers,Watercolor on paper,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850770-0055131.jpg
3700,heritage-auction-16052015,Edward Muegge Buck Schiwetz,"The Hoxie House, Independence, Texas and Old Baptist Church, Independence, Texas (two works)",Pencil on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850771-0055141.jpg
3701,heritage-auction-16052015,George Grammer,"Cleopatra's Needle, Central Park",Gouache on paper,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850776-0055191.jpg
3702,heritage-auction-16052015,Richard Petri,Study of Indian Girl and Woman,Pencil on paper,"$3,000 -",Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850777-0055201.jpg
3703,heritage-auction-16052015,Richard Petri,Sketch of the Artist's Mother,Pencil on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850780-0055231.jpg
3704,heritage-auction-16052015,Carl Hermann Ferderick Lungkwitz,Portraits of Friederich Petri as a Boy and a Man (two works),Pencil on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850782-0055251.jpg
3705,heritage-auction-16052015,Carl Hermann Ferderick Lungkwitz,Study of Christ,Pencil on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850784-0055271.jpg
3706,heritage-auction-16052015,Hugo Herbeck,"Bluebonnets, San Antonio, Texas",Oil on panel,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850786-0055291.jpg
3707,heritage-auction-16052015,Jose Vives Atsara,Atardecer (Sunset),Oil on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850788-0055311.jpg
3708,heritage-auction-16052015,Palmer Chrisman,Autumn River Landscape,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14870619-00203981.jpg
3709,heritage-auction-16052015,Olin Herman Travis,Willows and Cottonwoods,Oil on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850812-0055491.jpg
3710,heritage-auction-16052015,Olin Herman Travis,Boston Mountains -- Ozarks,Oil on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850816-0055511.jpg
3711,heritage-auction-16052015,Olin Herman Travis,The Bather,Pastel on paper,-,Works on paper,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850819-0055531.jpg
3712,heritage-auction-16052015,Viveano Lopez,Blossoming Texas,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850825-0055571.jpg
3713,heritage-auction-16052015,Olive F Vandruff,Quail on the Rocky Ledge,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850832-0055621.jpg
3714,heritage-auction-16052015,Robert William Wood,Hill Country,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850840-0055681.jpg
3715,heritage-auction-16052015,Robert William Wood,Autumn in Vermont,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850844-0055711.jpg
3716,heritage-auction-16052015,Gary Lynn Roberts,Fall Shadows,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850847-0055731.jpg
3717,heritage-auction-16052015,Aubrey Dale Greer,Bluebonnet Road to the Duck Pond,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850851-0055761.jpg
3718,heritage-auction-16052015,Aubrey Dale Greer,Countryside with Pink Flowers,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850855-0055801.jpg
3719,heritage-auction-16052015,Dwight Holmes,Taos,Oil on canvas,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850859-0055831.jpg
3720,heritage-auction-16052015,Dwight Clay Holmes,West of Marlin Bluebonnets and Hill Country of Verbena (two works),Oil on canvasboard,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850866-0055871.jpg
3721,heritage-auction-16052015,Dwight Clay Holmes,"Chavez Crossing, Sedona, Arizona and Oak Creek Canyon, Sedona, Arizona (two works)",Oil on canvasboard,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850869-0055901.jpg
3722,heritage-auction-16052015,Clifford Mott,"Farm House, Denison, Texas",Oil on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850873-0055941.jpg
3723,heritage-auction-16052015,David Pryor Adickes,Orange Meditations,Oil on board,-,Paintings,"Heritage Auctions | Texas, Dallas",,,"May 15, 2015",https://cdn.bidtoart.com/artImage/2015/08/14850880-0055981.jpg
